日期,訊號日期,持倉,賣出價,買入價,momentum,資產,回撤,日回報
2016-02-11,2016-02-10,MSFT,0.6163802742958069,43.316184997558594,0.08543568925044442,519207.7787858144,-0.26803932432533817,-0.0004024771889978851
2016-02-16,2016-02-12,NVDA,44.85636901855469,0.6575536727905273,0.10273707092926543,553511.6941422356,-0.21967888349894882,0.04897010584671957
2016-04-15,2016-04-14,AVGO,0.9078887104988098,11.90088939666748,0.40924683641220305,742369.7707512093,-0.020966895638838023,-0.020966895638838023
2016-04-18,2016-04-15,NVDA,11.932268142700195,0.9039765000343323,0.3672063530503453,739170.8029129057,-0.02518567654409598,-0.004309129983925075
2016-05-13,2016-05-12,AVGO,1.0020275115966797,10.719139099121094,0.18423960555229835,706187.2417230117,-0.06868421268727942,-0.0070196105073383475
2016-05-16,2016-05-13,NVDA,10.918140411376953,1.0316139459609985,0.353178496840749,727038.5279744884,-0.04118565292231302,0.02952656890345695
2017-06-29,2017-06-28,AVGO,3.6162562370300293,18.286436080932617,0.33385064473687764,2560000.611402585,-0.07879874158878186,-0.02908130347157023
2017-06-30,2017-06-29,NVDA,18.209091186523438,3.5639894008636475,0.34571897813683705,2523000.1546396245,-0.09211313971041146,-0.014453299971162403
2017-07-03,2017-06-30,AVGO,3.435048818588257,17.9520206451416,0.3070769020134687,2487381.1877721464,-0.1049304167670958,-0.014117703006072846
2017-07-06,2017-07-05,NVDA,18.364566802978516,3.5373635292053223,0.40556167693893497,2514947.9628816927,-0.09501067385447992,0.0030060887713894147
2017-12-06,2017-12-05,TAN,4.673378944396973,22.67296600341797,0.2704165788829902,3293124.979267438,-0.1354160023985468,-0.000851538101728111
2017-12-08,2017-12-07,NVDA,23.52308464050293,4.728440761566162,0.2853781892422329,3337726.2912260047,-0.12370627961724345,-0.0026049676539037225
2017-12-11,2017-12-08,TAN,4.806721210479736,23.658327102661133,0.31692824155618915,3356916.050074992,-0.11866815973928002,0.0057493506580907905
2017-12-22,2017-12-21,NVDA,24.43115997314453,4.82178258895874,0.27542519868883164,3443305.774802117,-0.09598721867979965,-0.00316488888731159
2018-02-05,2018-02-02,AMZN,5.276872634887695,69.5,0.4489015641758296,4002746.9624348213,-0.08042946344018864,-0.027938006598856924
2018-02-12,2018-02-09,NVDA,69.3115005493164,5.630721569061279,0.4109857027767687,3790292.3273853534,-0.12923770052850525,-0.0174510195321117
2018-02-14,2018-02-13,AMZN,5.96135950088501,72.55249786376953,0.4385335237901633,3966640.207377021,-0.08872444397069357,0.025832207585371192
2018-02-16,2018-02-15,NVDA,72.43450164794922,6.021117210388184,0.49493453294011647,3952797.624492704,-0.0919045678930317,-0.01079095999167723
2018-02-22,2018-02-21,AMZN,5.983101844787598,74.26699829101562,0.5555812370152677,3921415.745271541,-0.09911407970691521,0.001631842065593636
2018-09-19,2018-09-18,MSFT,96.32099914550781,103.60081481933594,0.22557974604909248,5056174.486637633,-0.060970613244268224,-0.013338190894601198
2018-09-20,2018-09-19,AMZN,105.33524322509766,97.21499633789062,0.21781948239383153,5103103.046716451,-0.05225507205624125,0.009281436034859869
2018-09-21,2018-09-20,MSFT,95.75050354003906,105.97521209716797,0.27521058776152607,5134107.1722196955,-0.04649700634170717,0.006075543687716456
2018-09-25,2018-09-24,AMZN,106.15143585205078,98.72750091552734,0.243273857929851,5259583.450795424,-0.02319363474431757,0.020776882772626015
2018-10-26,2018-10-25,MSFT,82.1405029296875,99.20452117919922,0.13951141641947085,4688407.4171041595,-0.12927207053883738,-0.012372858415197974
2018-11-07,2018-11-06,XLV,103.84197235107422,81.9427261352539,0.12968467393063765,4860486.138452327,-0.09731372404420602,0.029388728629232697
2018-11-08,2018-11-07,MSFT,81.9867172241211,103.64720916748047,0.15287477223337675,4851369.942633763,-0.0990067779116457,-0.0018755728457784393
2018-11-13,2018-11-12,XLV,99.18598937988281,80.07823181152344,0.11986002426446674,4607131.766240459,-0.14436653074593886,-0.006979986643066094
2018-11-15,2018-11-14,MSFT,80.13978576660156,99.93119049072266,0.10032396356813589,4670768.4542197585,-0.1325479670776376,0.02200670404661631
2018-11-20,2018-11-19,XLV,94.74272918701172,79.17233276367188,0.10156671949846796,4512346.94657726,-0.16196990486154916,-0.009354321823839329
2018-12-12,2018-12-11,MSFT,80.88737487792969,101.60787200927734,0.08063178491170198,4591622.769056205,-0.147246851461455,0.004512555664947682
2018-12-18,2018-12-17,XLV,96.84790802001953,76.01494598388672,0.0341433591832081,4293307.229446579,-0.20264981648167868,-0.008716608685945149
2018-12-19,2018-12-18,MSFT,75.0211181640625,96.58708190917969,0.03927228951685824,4281744.701662647,-0.20479720150626324,-0.0026931517280263106
2018-12-24,2018-12-21,CASH,87.68195343017578,,,4056282.3432664364,-0.24666992182096226,0.0
2018-12-27,2018-12-26,MSFT,,94.24903106689453,0.02324456864572233,4081291.6094164695,-0.24202521742673277,0.006165563447906752
2018-12-31,2018-12-28,AVGO,94.61231994628906,21.023075103759766,0.05425213936503592,4060444.1025069207,-0.24589700264308478,0.00272073778599613
2019-01-04,2019-01-03,XLV,19.282724380493164,75.94474029541016,0.0030472621908388398,3798080.0870777103,-0.29462307433352153,0.02983120840266662
2019-01-07,2019-01-04,MSFT,76.23628997802734,95.0687484741211,0.030115259713250797,3802924.3644418153,-0.2937233983404339,0.0012754542434707528
2019-01-11,2019-01-10,AVGO,95.75806427001953,20.716341018676758,0.04355277167114591,3876551.6612722063,-0.2800493853937206,0.004208189970722476
2019-03-14,2019-03-13,TAN,22.17393684387207,23.875154495239258,0.1747103315494165,4185457.006400363,-0.22267968868569454,-0.002482347243801697
2019-03-15,2019-03-14,AVGO,23.786029815673828,24.000267028808594,0.17420381998340329,4530187.241827886,-0.15865661700864586,0.08236382189576053
2019-04-29,2019-04-26,TAN,26.085664749145508,25.122880935668945,0.3975940451991795,4853014.737548901,-0.09870130768616536,-0.007045039614542836
2019-04-30,2019-04-29,AVGO,24.84560775756836,26.559467315673828,0.4578125096600165,4941161.651195246,-0.08233072109258799,0.018163331127831084
2019-05-08,2019-05-07,TAN,25.30739974975586,25.509082794189453,0.37657731501342395,4697626.678784989,-0.12755987534751856,-0.014913911347079423
2019-05-09,2019-05-08,AVGO,24.578235626220703,25.3632869720459,0.40112198601556637,4708000.613247988,-0.12563323508959656,0.0022083352237947107
2019-05-21,2019-05-20,TAN,22.966766357421875,25.509082794189453,0.2787481759040549,4350777.91108064,-0.19197639944002232,0.030812446264105287
2019-07-26,2019-07-25,MSFT,28.2322940826416,132.70968627929688,0.33060128022475466,4812172.595312809,-0.10628648337167701,0.008202980142929306
2019-08-01,2019-07-31,TAN,129.63003540039062,30.07417869567871,0.3121386991159849,4774766.22863574,-0.11323356908922055,0.02914274584861576
2019-08-02,2019-08-01,MSFT,30.084077835083008,128.54083251953125,0.33259504489768843,4734646.752346185,-0.12068453173236193,-0.008402395922327166
2019-08-07,2019-08-06,TAN,127.0197525024414,30.737653732299805,0.2683665935566035,4926440.230205114,-0.08506477367741672,0.05758097898367809
2019-08-15,2019-08-14,MSFT,28.6382999420166,125.93537902832031,0.26860759157821157,4606611.397786972,-0.14446317323148916,-0.0022393487676146684
2019-08-19,2019-08-16,TAN,130.3914031982422,30.371253967285156,0.2832544413090683,4826373.338057437,-0.10364913080676741,0.028849330439279175
2019-08-20,2019-08-19,MSFT,30.658428192138672,129.3079833984375,0.294076456285042,4786271.089692559,-0.11109689389111443,-0.008308981828790474
2019-08-21,2019-08-20,TAN,130.74940490722656,31.411026000976562,0.2964824128709336,4903763.6471071765,-0.08927625371562486,0.024547827570327696
2019-08-23,2019-08-22,MSFT,29.757293701171875,125.6622085571289,0.2503425184576329,4638259.200853395,-0.13858556414498158,-0.031862411440563676
2019-08-27,2019-08-26,TAN,127.8760757446289,30.054372787475586,0.2318783654860801,4647111.3343082005,-0.1369415517653626,-0.013329044461582118
2019-08-30,2019-08-29,MSFT,30.252422332763672,129.8732147216797,0.23605177213892659,4667399.391602522,-0.13317366716211176,-0.0018827486746879618
2019-09-05,2019-09-04,TAN,131.93637084960938,29.826614379882812,0.26519570225640354,4618215.524780249,-0.14230806242921568,-0.008884444420219295
2019-09-10,2019-09-09,MSFT,28.776939392089844,128.1963653564453,0.2274099455366636,4440894.597830807,-0.1752399878863654,-0.010471027209618455
2019-09-11,2019-09-10,TAN,128.23402404785156,29.52953338623047,0.20731201622189555,4557035.878785018,-0.15367030588277153,0.026152676762682292
2019-10-08,2019-10-07,TSM,29.00469970703125,42.35346603393555,0.17635219465993957,4466116.461772795,-0.17055579997060544,-0.001876823153400875
2019-10-09,2019-10-08,TAN,43.079124450683594,28.866060256958008,0.19551032367534527,4444768.889259464,-0.17452045704066776,-0.0047798960676580515
2019-10-10,2019-10-09,TSM,29.262165069580078,43.300357818603516,0.19482539079630978,4467595.053986239,-0.17028119680112985,0.0051355121707077345
2019-10-11,2019-10-10,TAN,43.733985900878906,29.499828338623047,0.20957845229041538,4503880.244872348,-0.16354233511110217,0.008121862086344134
2019-10-15,2019-10-14,TSM,29.212650299072266,44.59237289428711,0.2181145106046496,4548721.411052298,-0.1552144633395386,0.009617325419313483
2019-10-18,2019-10-17,TAN,43.61008834838867,28.71752166748047,0.1582304475254359,4481675.681361802,-0.16766615198324353,-0.0020647687302600692
2019-10-23,2019-10-22,TSM,28.786840438842773,44.39768981933594,0.15972363172272508,4401803.883675499,-0.18249988950528928,-0.00928119908543179
2019-11-13,2019-11-12,NVDA,46.79589080810547,5.180917739868164,0.3163117535707394,4552823.62155886,-0.15445260351320145,-0.004961377269171896
2019-11-14,2019-11-13,TSM,5.211221218109131,46.44191360473633,0.32416372864107035,4518384.790602505,-0.16084856045634,-0.007564279624907355
2019-11-22,2019-11-21,NVDA,46.71623611450195,5.238544464111328,0.4511065893858972,4576842.656352547,-0.14999180423256198,0.003378196948114809
2019-12-06,2019-12-05,TSM,5.274228572845459,48.61888122558594,0.45732233025090907,4578526.401893979,-0.14967910012248786,0.009926403408971218
2019-12-11,2019-12-10,NVDA,49.468441009521484,5.402745246887207,0.46614174014862475,4614865.917553116,-0.1429301492714875,0.01570161349531074
2019-12-12,2019-12-11,TSM,5.570044994354248,51.86661911010742,0.4735917541574206,4838589.773707914,-0.10138030244502372,0.04847895045094197
2019-12-20,2019-12-19,NVDA,51.62299728393555,5.950380325317383,0.5542107693181342,4898369.293805242,-0.09027808944863736,0.016605762469067198
2019-12-27,2019-12-26,TSM,5.888235092163086,52.09528732299805,0.4922779929131269,4912331.922846451,-0.08768495920348551,0.003605168066516784
2020-01-02,2019-12-31,NVDA,53.503273010253906,5.963804244995117,0.4529177391304553,4977731.108498778,-0.07553906563123514,0.019592024733678937
2020-01-03,2020-01-02,TSM,5.868346691131592,51.73884582519531,0.5099128128919965,4813575.841099271,-0.10602587349086467,-0.03297792986833614
